# AnimalRights.txt
#
# year: Year of GSS survey (1993,1994)
# response: Respondent's response to question "Animals have rights too."
#
year response
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1993 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1994 Agree
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1994 Neither
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
