year,response
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
1993,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
2000,StrAgree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
1993,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
2000,Agree
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
1993,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
2000,Neither
